country,year,suicides/100k pop,gdp_per_capita
Netherlands,2012,67.67,52334.0
Netherlands,2013,63.53,54510.0
Netherlands,2014,38.14,55325.0
Netherlands,2015,36.87,47206.0
Netherlands,2016,63.99,48108.0
Netherlands,2017,5.323590228,48554.99228
Netherlands,2018,4.549774299,53018.62936
Netherlands,2019,3.343927433,52476.27325
Netherlands,2020,4.4778258740000005,52397.11671
New Zealand,1985,46.79,8246.0
New Zealand,1986,91.8,10114.0
New Zealand,1987,62.040000000000006,13238.0
New Zealand,1988,44.42,14890.0
New Zealand,1989,35.76,14417.0
New Zealand,1990,152.39,14734.0
New Zealand,1991,30.49,13345.0
New Zealand,1992,150.27,12868.0
New Zealand,1993,113.16,14271.0
New Zealand,1994,95.03,16615.0
New Zealand,1995,40.74,18945.0
New Zealand,1996,157.57999999999998,20434.0
New Zealand,1997,38.55,19041.0
New Zealand,1998,42.51,16052.0
New Zealand,1999,40.97,16556.0
New Zealand,2000,99.44,14725.0
New Zealand,2001,38.65,14968.0
New Zealand,2002,34.97,18208.0
New Zealand,2003,60.04,23663.0
New Zealand,2004,49.92,27325.0
New Zealand,2005,73.27,29803.0
New Zealand,2006,57.22,28628.0
New Zealand,2007,31.47,34892.0
New Zealand,2008,87.05,33585.0
New Zealand,2009,33.26,30259.0
New Zealand,2010,42.05,36145.0
New Zealand,2011,33.44,41184.0
New Zealand,2012,75.17999999999999,42756.0
New Zealand,2013,88.15,46198.0
Nicaragua,2010,39.46,1715.0
Nicaragua,2011,72.23,1888.0
Nicaragua,2012,48.41,2006.0
Nicaragua,2013,52.46,2062.0
Nicaragua,2014,44.89,2199.0
Nicaragua,2015,55.17,2303.0
Nicaragua,2017,2.684964752,2159.156714
Nicaragua,2018,3.149614446,2014.575189
Nicaragua,2019,2.250926032,1926.699694
North Macedonia,2017,3.8081428699999997,5450.492881
North Macedonia,2018,2.889871338,6108.740108000001
North Macedonia,2019,2.455826423,6070.388054
North Macedonia,2020,3.37751281,5917.262575
Norway,1986,122.19,20117.0
Norway,1987,149.0,23980.0
Norway,1988,91.96,25820.0
Norway,1989,69.33,25945.0
Norway,1990,67.84,30240.0
Norway,1991,145.54,30678.0
Norway,1992,44.6,32793.0
Norway,1993,40.63,30066.0
Norway,1994,90.35,31520.0
Norway,1995,53.56,37483.0
Norway,1996,119.05,40098.0
Norway,1997,53.339999999999996,39335.0
Norway,1998,60.49,37334.0
Norway,1999,40.21,39013.0
Norway,2000,55.9,41099.0
Norway,2001,50.35,41281.0
Norway,2002,49.08,46049.0
Norway,2003,33.47,53533.0
Norway,2004,100.74000000000001,61450.0
Norway,2005,44.22,71215.0
Norway,2006,33.49,79007.0
Norway,2007,63.23,90797.0
Norway,2008,54.019999999999996,103431.0
Norway,2009,108.45,85394.0
Norway,2010,37.04,93638.0
Norway,2011,110.28,107430.0
Norway,2012,33.95,108408.0
Norway,2013,37.0,109804.0
Norway,2014,95.22,103443.0
Norway,2015,56.870000000000005,79187.0
Oman,2009,21.19,18557.0
Oman,2010,3.8,21337.0
Oman,2014,1.51,22328.0
Panama,1985,42.04,3443.0
Panama,1986,28.5,3504.0
Panama,1987,31.52,3447.0
Panama,1988,44.22,2859.0
Panama,1989,25.830000000000002,2802.0
Panama,1996,57.160000000000004,3992.0
Panama,1997,32.489999999999995,4227.0
Panama,1998,48.66,4488.0
Panama,1999,9.93,4606.0
Panama,2000,41.85,4577.0
Panama,2001,74.99,4558.0
Panama,2002,18.63,4641.0
Panama,2003,37.510000000000005,4790.0
Panama,2004,54.980000000000004,5144.0
Panama,2005,38.83,5499.0
Panama,2006,47.730000000000004,5972.0
Panama,2007,23.919999999999998,6876.0
Panama,2008,55.22,7972.0
Panama,2009,41.71,8436.0
Panama,2010,32.09,8991.0
Panama,2011,50.9,10403.0
Panama,2012,29.310000000000002,11908.0
Panama,2013,12.07,13189.0
Panama,2014,6.79,14181.0
Panama,2015,31.93,15158.0
Panama,2017,1.000961167,15146.40851
Panama,2018,0.984333492,15544.99908
Panama,2019,1.653856368,15774.25494
Paraguay,1985,31.380000000000003,964.0
Paraguay,1986,15.2,1086.0
Paraguay,1987,27.62,1158.0
Paraguay,1989,24.62,1330.0
Paraguay,1990,27.810000000000002,1600.0
Paraguay,1991,19.91,1907.0
Paraguay,1994,31.97,1981.0
Paraguay,1995,27.71,2223.0
Paraguay,1996,24.240000000000002,2341.0
Paraguay,1997,13.190000000000001,2326.0
Paraguay,1998,37.370000000000005,2057.0
Paraguay,1999,30.06,1868.0
Paraguay,2000,30.44,1782.0
Paraguay,2001,35.86,1630.0
Paraguay,2002,28.28,1315.0
Paraguay,2003,24.37,1339.0
Paraguay,2004,43.349999999999994,1598.0
Paraguay,2005,32.66,1704.0
Paraguay,2006,30.98,2038.0
Paraguay,2007,42.48,2599.0
Paraguay,2008,16.39,3438.0
Paraguay,2009,26.229999999999997,2920.0
Paraguay,2010,14.06,3619.0
Paraguay,2011,37.269999999999996,4474.0
Paraguay,2012,39.73,4319.0
Paraguay,2013,29.03,5006.0
Paraguay,2014,26.55,5254.0
Paraguay,2017,3.49309029,5678.869972
Paraguay,2018,4.547339511,5782.78455
Paraguay,2019,3.8437825510000003,5380.963322
Peru,2017,0.553701342,6710.507602000001
Peru,2018,0.847722254,6957.793411
Philippines,1992,7.359999999999999,958.0
Philippines,1993,8.73,957.0
Philippines,1997,15.559999999999999,1312.0
Philippines,1998,17.84,1124.0
Philippines,1999,18.14,1262.0
Philippines,2000,12.290000000000001,1205.0
Philippines,2001,18.79,1109.0
Philippines,2002,16.85,1158.0
Philippines,2003,8.120000000000001,1169.0
Philippines,2006,26.599999999999998,1599.0
Philippines,2007,12.32,1915.0
Philippines,2008,23.12,2188.0
Philippines,2009,27.23,2073.0
Philippines,2010,29.72,2412.0
Philippines,2011,11.91,2662.0
Philippines,2017,1.004323641,3123.245642
Philippines,2018,1.211213134,3252.110274
Philippines,2019,1.047283547,3485.340844
Poland,1990,118.01,1876.0
Poland,1991,27.11,2416.0
Poland,1992,56.35,2650.0
Poland,1993,30.38,2683.0
Poland,1994,157.66,3081.0
Poland,1995,30.12,3937.0
Poland,1996,136.3,4413.0
Poland,1999,26.04,4640.0
Poland,2000,160.96,4744.0
Poland,2001,24.09,5249.0
Poland,2002,56.550000000000004,5466.0
Poland,2003,131.32,5983.0
Poland,2004,119.44,7014.0
Poland,2005,25.41,8417.0
Poland,2006,43.089999999999996,9485.0
Poland,2007,69.33,11816.0
Poland,2008,51.64,14721.0
Poland,2009,115.84,12141.0
Poland,2010,23.72,13304.0
Poland,2011,81.19,14686.0
Poland,2012,130.56,13894.0
Poland,2013,23.16,14552.0
Poland,2014,22.35,15119.0
Poland,2015,87.35,13228.0
Poland,2017,6.865074248,13864.68176
Poland,2018,8.808484585999999,15468.48222
Poland,2019,5.636700185,15732.20313
Portugal,1985,47.839999999999996,2912.0
Portugal,1986,90.22,4145.0
Portugal,1987,35.45,5138.0
Portugal,1988,30.53,5995.0
Portugal,1989,47.42,6436.0
Portugal,1990,34.269999999999996,8356.0
Portugal,1991,57.21,9483.0
Portugal,1992,31.669999999999998,11445.0
Portugal,1993,42.769999999999996,10098.0
Portugal,1994,41.06,10566.0
Portugal,1995,29.75,12469.0
Portugal,1996,22.01,12887.0
Portugal,1997,81.36,12237.0
Portugal,1998,25.72,12892.0
Portugal,1999,19.5,13180.0
Portugal,2000,16.97,12152.0
Portugal,2001,73.65,12391.0
Portugal,2002,35.92,13614.0
Portugal,2003,135.5,16671.0
Portugal,2007,87.32,24003.0
Portugal,2008,87.43,26121.0
Portugal,2009,29.71,24254.0
Portugal,2010,45.69,23673.0
Portugal,2011,22.35,24337.0
Portugal,2012,38.17,21573.0
Portugal,2013,64.31,22641.0
Portugal,2014,29.72,23091.0
Portugal,2017,7.6405541580000005,21437.3475
Portugal,2018,7.166596232,23551.04829
Puerto Rico,1985,65.14,6582.0
Puerto Rico,1986,44.39,7002.0
Puerto Rico,1987,57.05,7533.0
Puerto Rico,1988,70.22,8155.0
Puerto Rico,1989,14.65,8576.0
Puerto Rico,1990,72.74000000000001,9552.0
Puerto Rico,1991,13.469999999999999,9974.0
Puerto Rico,1992,123.07,10533.0
Puerto Rico,1993,59.04,11146.0
Puerto Rico,1994,12.78,11871.0
Puerto Rico,1995,110.15,12636.0
Puerto Rico,1996,13.309999999999999,13328.0
Puerto Rico,1997,26.22,14037.0
Puerto Rico,1998,121.65,15610.0
Puerto Rico,1999,27.83,16560.0
Puerto Rico,2000,22.09,17569.0
Puerto Rico,2001,96.11,19649.0
Puerto Rico,2002,51.72,20325.0
Puerto Rico,2003,70.67,21264.0
Puerto Rico,2004,15.0,22874.0
Puerto Rico,2005,52.900000000000006,23944.0
Puerto Rico,2006,68.6,24943.0
Puerto Rico,2007,80.3,25625.0
Puerto Rico,2008,93.37,26840.0
Puerto Rico,2009,61.2,27661.0
Puerto Rico,2010,91.37,28267.0
Puerto Rico,2011,37.66,28876.0
Puerto Rico,2012,65.34,29247.0
Puerto Rico,2013,38.849999999999994,29510.0
Puerto Rico,2014,68.59,29515.0
Puerto Rico,2015,78.3,29728.0
Puerto Rico,2017,4.420672386,31108.76057
Qatar,2001,16.93,32510.0
Qatar,2004,12.11,45517.0
Qatar,2005,15.55,55899.0
Qatar,2006,75.03,64762.0
Qatar,2007,20.8,71460.0
Qatar,2008,9.9,87961.0
Qatar,2009,11.780000000000001,64911.0
Qatar,2010,8.54,74055.0
Qatar,2011,9.79,90490.0
Qatar,2012,7.32,93270.0
Qatar,2013,5.65,93066.0
Qatar,2014,14.67,91587.0
Qatar,2015,9.4,69937.0
Qatar,2016,9.32,62484.0
Republic of Korea,1985,38.43,2731.0
Republic of Korea,1986,79.08,3078.0
Republic of Korea,1987,32.33,3834.0
Republic of Korea,1988,42.97,5089.0
Republic of Korea,1989,47.42,6217.0
Republic of Korea,1990,45.09,7056.0
Republic of Korea,1991,66.42,8145.0
Republic of Korea,1992,37.86,8671.0
Republic of Korea,1993,106.12,9479.0
Republic of Korea,1994,49.379999999999995,11073.0
Republic of Korea,1995,52.81,13217.0
Republic of Korea,1996,79.07,14071.0
Republic of Korea,1997,87.54,12978.0
Republic of Korea,1998,130.3,8624.0
Republic of Korea,1999,72.67,11074.0
Republic of Korea,2000,127.96000000000001,12686.0
Republic of Korea,2001,78.78999999999999,11922.0
Republic of Korea,2002,108.79,13501.0
Republic of Korea,2003,131.13,14971.0
Republic of Korea,2004,326.07,16708.0
Republic of Korea,2005,200.57,19460.0
Republic of Korea,2006,207.26,21753.0
Republic of Korea,2007,146.49,23982.0
Republic of Korea,2008,304.62,21278.0
Republic of Korea,2009,170.67000000000002,19036.0
Republic of Korea,2010,158.18,22994.0
Republic of Korea,2011,147.84,25157.0
Republic of Korea,2012,295.26,25464.0
Republic of Korea,2013,292.64,27060.0
Republic of Korea,2014,137.26,29120.0
Republic of Korea,2015,107.74,28410.0
Republic of Korea,2017,1272.055099411,43033.4408
Republic of Korea,2018,1515.314600192,45492.80202
Republic of Korea,2019,1357.078093582,45819.48008
Republic of Moldova,2017,122.109227171,1407.096929
Republic of Moldova,2018,298.128054875,1462.374181
Romania,1989,113.11,1973.0
Romania,1990,33.56,1822.0
Romania,1991,32.15,1351.0
Romania,1992,43.68,1183.0
Romania,1993,34.43,1237.0
Romania,1994,59.32,1406.0
Romania,1995,28.23,1756.0
Romania,1996,82.99000000000001,1738.0
Romania,1997,26.72,1677.0
Romania,1998,27.04,1967.0
Romania,1999,28.0,1698.0
Romania,2000,128.79000000000002,1758.0
Romania,2001,24.689999999999998,1914.0
Romania,2002,31.1,2231.0
Romania,2003,97.14,2898.0
Romania,2004,124.6,3698.0
Romania,2005,26.509999999999998,4847.0
Romania,2006,25.81,6018.0
Romania,2007,90.96000000000001,8593.0
Romania,2008,25.21,10454.0
Romania,2009,122.42,8465.0
Romania,2010,52.57000000000001,8190.0
Romania,2011,116.28,9086.0
Romania,2012,19.11,9015.0
Romania,2013,34.27,10080.0
Romania,2014,17.7,10526.0
Romania,2015,114.33,9431.0
Romania,2016,24.45,10020.0
Romania,2017,3.8542599639999997,10807.00917
Romania,2018,2.552124707,12398.981980000002
Romania,2019,1.698358343,12899.34611
Russian Federation,1989,251.95,3740.0
Russian Federation,1990,79.96000000000001,3789.0
Russian Federation,1991,319.79,3773.0
Russian Federation,1992,355.16,3333.0
Russian Federation,1993,87.57,3160.0
Russian Federation,1994,435.31,2853.0
Russian Federation,1995,93.26,2844.0
Russian Federation,1996,85.66,2813.0
Russian Federation,1997,351.58,2907.0
Russian Federation,1998,190.07999999999998,1948.0
Russian Federation,1999,140.42000000000002,1412.0
Russian Federation,2000,421.96,1879.0
Russian Federation,2001,80.78,2229.0
Russian Federation,2002,78.4,2527.0
Russian Federation,2003,353.85,3141.0
Russian Federation,2004,197.38,4312.0
Russian Federation,2005,63.870000000000005,5611.0
Russian Federation,2006,163.13,7313.0
Russian Federation,2007,118.56,9643.0
Russian Federation,2008,94.71000000000001,12359.0
Russian Federation,2009,57.16,9118.0
Russian Federation,2010,155.61,11307.0
Russian Federation,2011,249.93,15226.0
Russian Federation,2012,47.56,16413.0
Russian Federation,2013,205.55,17052.0
Russian Federation,2014,40.519999999999996,15319.0
Russian Federation,2015,37.66,9987.0
Russian Federation,2017,3.079654274,10720.33266
Russian Federation,2018,3.7431340950000003,11287.355279999998
Russian Federation,2019,2.763730583,11497.64925
Saint Lucia,1986,59.95,2634.0
Saint Lucia,1987,131.62,2875.0
Saint Lucia,1988,150.46,3244.0
Saint Lucia,1989,57.33,3505.0
Saint Lucia,1990,17.39,4015.0
Saint Lucia,1991,104.09,4194.0
Saint Lucia,1992,98.11,4564.0
Saint Lucia,1993,75.28,4568.0
Saint Lucia,1994,31.41,4704.0
Saint Lucia,1995,74.00999999999999,4947.0
Saint Lucia,1996,61.03,5031.0
Saint Lucia,1997,117.53999999999999,5053.0
Saint Lucia,1998,73.27000000000001,5407.0
Saint Lucia,1999,67.96000000000001,5590.0
Saint Lucia,2000,170.56,5557.0
Saint Lucia,2001,59.08,5195.0
Saint Lucia,2002,123.16999999999999,5155.0
Saint Lucia,2003,79.97,5599.0
Saint Lucia,2004,66.17,5989.0
Saint Lucia,2005,24.82,6292.0
Saint Lucia,2006,17.83,7391.0
Saint Lucia,2009,82.32,7902.0
Saint Lucia,2010,30.31,8557.0
Saint Lucia,2011,53.32,8826.0
Saint Lucia,2012,80.97,8764.0
Saint Lucia,2013,97.25999999999999,9041.0
Saint Lucia,2014,63.120000000000005,9372.0
Saint Vincent and the Grenadines,1985,32.79,1622.0
Saint Vincent and the Grenadines,1990,72.06,2553.0
Saint Vincent and the Grenadines,1995,85.41,3293.0
Saint Vincent and the Grenadines,1996,64.05,3450.0
Saint Vincent and the Grenadines,1997,30.02,3613.0
Saint Vincent and the Grenadines,1998,194.42000000000002,3874.0
Saint Vincent and the Grenadines,1999,65.80000000000001,4041.0
Saint Vincent and the Grenadines,2000,44.11,4087.0
Saint Vincent and the Grenadines,2001,137.56,4418.0
Saint Vincent and the Grenadines,2002,186.78,4723.0
Saint Vincent and the Grenadines,2003,50.91,4902.0
Saint Vincent and the Grenadines,2004,46.46,5286.0
Saint Vincent and the Grenadines,2005,57.25,5556.0
Saint Vincent and the Grenadines,2006,107.47,6142.0
Saint Vincent and the Grenadines,2007,102.39,6539.0
Saint Vincent and the Grenadines,2008,32.629999999999995,6966.0
Saint Vincent and the Grenadines,2009,11.18,6754.0
Saint Vincent and the Grenadines,2010,54.83,6809.0
Saint Vincent and the Grenadines,2011,46.980000000000004,6759.0
Saint Vincent and the Grenadines,2012,62.69,6918.0
Saint Vincent and the Grenadines,2014,80.78,7203.0
Saint Vincent and the Grenadines,2015,28.08,7496.0
San Marino,1999,64.35000000000001,48255.0
San Marino,2000,47.26,43435.0
San Marino,2005,34.01,69301.0
Serbia,1998,119.56,2547.0
Serbia,1999,235.61999999999998,2570.0
Serbia,2000,161.17,915.0
Serbia,2001,196.09,1718.0
Serbia,2002,212.57999999999998,2258.0
Serbia,2003,204.8,2979.0
Serbia,2004,137.24,3508.0
Serbia,2005,205.78,3719.0
Serbia,2006,209.95999999999998,4353.0
Serbia,2007,103.95,5748.0
Serbia,2008,179.35,7049.0
Serbia,2009,129.68,6116.0
Serbia,2010,123.56,5682.0
Serbia,2011,162.76999999999998,6734.0
Serbia,2012,183.23000000000002,5933.0
Serbia,2013,163.2,6662.0
Serbia,2014,146.74,6500.0
Serbia,2015,99.95,5492.0
Serbia,2018,4.654424053,7252.401858
Serbia,2019,10.035657541,7417.203649
Serbia,2020,4.957149644,7720.510572000001
Seychelles,1985,117.22,2947.0
Seychelles,1986,23.26,3621.0
Seychelles,1987,60.72,4276.0
Seychelles,2001,67.34,8257.0
Seychelles,2002,154.12,9070.0
Seychelles,2003,72.85,9001.0
Seychelles,2004,63.27,10526.0
Seychelles,2005,71.5,11361.0
Seychelles,2006,275.75,12442.0
Seychelles,2007,134.68,12554.0
Seychelles,2008,39.07,11667.0
Seychelles,2009,43.81,10157.0
Seychelles,2010,51.989999999999995,11563.0
Seychelles,2011,51.339999999999996,13204.0
Seychelles,2012,33.5,13044.0
Seychelles,2013,131.4,16090.0
Seychelles,2014,36.19,16018.0
Seychelles,2015,64.46,16005.0
Seychelles,2017,5.216865082,15945.26493
Seychelles,2019,7.170294495,16213.48076
Singapore,1985,144.39,8142.0
Singapore,1986,128.63,7805.0
Singapore,1987,112.84,8679.0
Singapore,1988,135.89,10586.0
Singapore,1989,162.06,12514.0
Singapore,1990,141.45,14393.0
Singapore,1991,106.17999999999999,17768.0
Singapore,1992,92.37,20029.0
Singapore,1993,83.7,22835.0
Singapore,1994,111.98,27202.0
Singapore,1995,111.76,31783.0
Singapore,1996,115.37,34148.0
Singapore,1997,66.19,34779.0
Singapore,1998,102.13,29150.0
Singapore,1999,51.82,28789.0
Singapore,2000,77.92,31446.0
Singapore,2001,60.73,28774.0
Singapore,2002,66.56,29048.0
Singapore,2003,102.09,30067.0
Singapore,2004,55.839999999999996,34799.0
Singapore,2005,65.86,38122.0
Singapore,2006,77.53,43318.0
Singapore,2007,57.22,53098.0
Singapore,2008,64.78,55735.0
Singapore,2009,48.89,54413.0
Singapore,2010,57.92,66099.0
Singapore,2011,46.66,76638.0
Singapore,2012,49.46,80040.0
Singapore,2013,39.84,83151.0
Singapore,2014,45.42,84442.0
Singapore,2015,44.989999999999995,81766.0
Singapore,2017,3.0647228479999997,61176.45635999999
Singapore,2018,3.440523981,66679.04649
Singapore,2019,3.366313269,65640.70795
Singapore,2020,3.886871293,59797.75218
Slovakia,1992,157.93,3143.0
Slovakia,1993,31.12,3334.0
Slovakia,1994,159.81,4036.0
Slovakia,1995,169.89,5141.0
Slovakia,1996,149.94,5529.0
Slovakia,1997,138.18,5468.0
Slovakia,1998,122.09,5871.0
Slovakia,1999,80.02000000000001,5966.0
Slovakia,2000,150.16,5696.0
Slovakia,2001,114.92,6020.0
Slovakia,2002,115.72,6869.0
Slovakia,2003,130.61,9138.0
Slovakia,2004,23.17,11177.0
Slovakia,2005,76.63,12229.0
Slovakia,2008,116.49,19530.0
Slovakia,2009,127.55000000000001,17299.0
Slovakia,2010,124.52000000000001,17387.0
Slovakia,2012,13.17,18256.0
Slovakia,2013,127.41,19226.0
Slovakia,2014,98.62,19679.0
Slovakia,2017,685.167841434,17494.72879
Slovakia,2018,826.50690789,19380.51351
Slovakia,2019,742.645645005,19303.54566
Slovenia,1995,81.56,11291.0
Slovenia,1996,172.38,11346.0
Slovenia,1997,268.86,11014.0
Slovenia,1998,268.76,11767.0
Slovenia,1999,130.58,12041.0
Slovenia,2000,301.7,10783.0
Slovenia,2001,233.57,10979.0
Slovenia,2002,292.61,12362.0
Slovenia,2003,161.53,15568.0
Slovenia,2004,123.82,18067.0
Slovenia,2005,152.32,19012.0
Slovenia,2006,243.04,20634.0
Slovenia,2007,63.36,24964.0
Slovenia,2008,216.17,28599.0
Slovenia,2009,177.8,25872.0
Slovenia,2010,57.69,24689.0
Slovenia,2011,197.28,26377.0
Slovenia,2012,69.94,23820.0
Slovenia,2013,235.63,24697.0
Slovenia,2014,186.33999999999997,25569.0
Slovenia,2015,130.91,22036.0
Slovenia,2017,8.420490247,23455.94473
Slovenia,2018,6.123745959,26104.10279
Slovenia,2019,5.506647482,25942.95477
Slovenia,2020,4.851554328000001,25517.33067
South Africa,1996,3.5,3908.0
South Africa,1997,2.4499999999999997,3960.0
South Africa,1998,3.93,3512.0
South Africa,1999,3.38,3424.0
South Africa,2000,7.79,3361.0
South Africa,2001,4.779999999999999,2953.0
South Africa,2002,4.3,2769.0
South Africa,2003,2.58,4132.0
South Africa,2004,5.5200000000000005,5323.0
South Africa,2005,3.63,5914.0
South Africa,2006,13.35,6166.0
South Africa,2007,3.74,6708.0
South Africa,2008,10.49,6573.0
South Africa,2009,8.11,6517.0
South Africa,2010,4.0600000000000005,8128.0
South Africa,2011,7.07,8906.0
South Africa,2012,8.73,8347.0
South Africa,2013,11.78,7612.0
South Africa,2014,9.8,7174.0
South Africa,2015,10.61,6403.0
South Africa,2017,0.331913819,6690.939846999999
South Africa,2018,0.25985516,7005.095413
Spain,1985,26.08,5009.0
Spain,1986,87.72,6919.0
Spain,1987,34.58,8727.0
Spain,1988,29.200000000000003,10250.0
Spain,1989,27.79,11258.0
Spain,1990,60.95,14517.0
Spain,1991,35.31,15574.0
Spain,1992,37.97,17005.0
Spain,1993,52.120000000000005,14106.0
Spain,1994,25.189999999999998,14223.0
Spain,1995,73.13,16444.0
Spain,1996,70.61,17166.0
Spain,1997,27.83,15738.0
Spain,1998,24.11,16473.0
Spain,1999,93.97,16756.0
Spain,2000,37.05,15538.0
Spain,2001,22.67,16169.0
Spain,2002,23.23,17924.0
Spain,2003,27.97,22701.0
Spain,2004,63.0,26372.0
Spain,2005,36.69,28092.0
Spain,2006,39.379999999999995,30246.0
Spain,2007,20.2,34769.0
Spain,2008,30.89,37848.0
Spain,2009,18.72,34470.0
Spain,2010,16.14,32839.0
Spain,2011,68.3,34097.0
Spain,2012,18.650000000000002,30146.0
Spain,2013,34.339999999999996,30792.0
Spain,2014,22.33,31171.0
Spain,2015,48.46,27108.0
Spain,2017,3.0991622899999998,28100.58624
Spain,2018,5.256662533,30349.7521
Spain,2019,5.339999373,29555.315699999996
Spain,2020,3.168962828,27063.19392
Sri Lanka,1985,415.42,431.0
Sri Lanka,1986,124.13,454.0
Sri Lanka,1996,295.66,834.0
Sri Lanka,1997,359.24,900.0
Sri Lanka,1998,92.88,935.0
Sri Lanka,1999,297.45,920.0
Sri Lanka,2000,92.37,953.0
Sri Lanka,2001,71.05,912.0
Sri Lanka,2002,274.36,951.0
Sri Lanka,2003,75.56,1077.0
Sri Lanka,2006,261.98,1580.0
Suriname,1985,195.76999999999998,2706.0
Suriname,1986,114.1,2731.0
Suriname,1987,85.38,2951.0
Suriname,1988,112.31,3418.0
Suriname,1989,50.86,1560.0
Suriname,1990,204.03,1114.0
Suriname,1991,64.12,1235.0
Suriname,1992,107.2,1093.0
Suriname,1995,75.3,1782.0
Suriname,1996,74.97999999999999,2174.0
Suriname,1997,56.95,2314.0
Suriname,1998,70.15,2318.0
Suriname,1999,187.15,2142.0
Suriname,2000,38.03,2129.0
Suriname,2001,75.67,1798.0
Suriname,2002,67.8,2507.0
Suriname,2003,185.24,2916.0
Suriname,2004,74.24,3360.0
Suriname,2005,45.69,4009.0
Suriname,2006,230.84,5794.0
Suriname,2007,102.24000000000001,6397.0
Suriname,2008,322.06,7601.0
Suriname,2009,140.68,8238.0
Suriname,2010,133.69,9176.0
Suriname,2011,164.71,9184.0
Suriname,2012,263.1,10227.0
Suriname,2013,209.44,10451.0
Suriname,2014,88.34,10530.0
Sweden,1987,116.94,22813.0
Sweden,1988,83.15,25731.0
Sweden,1989,63.260000000000005,26978.0
Sweden,1990,70.14,32246.0
Sweden,1991,87.17999999999999,33623.0
Sweden,1992,56.349999999999994,34721.0
Sweden,1993,107.84,25880.0
Sweden,1994,70.07000000000001,27658.0
Sweden,1995,95.11,32072.0
Sweden,1996,72.26,34819.0
Sweden,1997,44.26,31821.0
Sweden,1998,46.05,31966.0
Sweden,1999,109.16,32328.0
Sweden,2000,41.81,30896.0
Sweden,2001,45.6,28429.0
Sweden,2002,58.04,31175.0
Sweden,2003,83.72,38997.0
Sweden,2004,66.95,44831.0
Sweden,2005,47.76,45563.0
Sweden,2006,48.09,48977.0
Sweden,2007,64.8,56531.0
Sweden,2008,116.07,59155.0
Sweden,2009,111.09,49070.0
Sweden,2010,35.83,55352.0
Sweden,2011,94.52,63380.0
Sweden,2012,38.46,60776.0
Sweden,2013,45.17,64133.0
Sweden,2014,42.53,62956.0
Sweden,2015,104.38,54629.0
Sweden,2016,41.019999999999996,55594.0
Sweden,2017,6.273801422,53791.50873
Sweden,2018,5.837715059000001,54589.06039
Switzerland,1995,216.85999999999999,51774.0
Switzerland,1996,184.93,49621.0
Switzerland,1997,68.83,42923.0
Switzerland,1998,212.06,43872.0
Switzerland,1999,189.95999999999998,42859.0
Switzerland,2000,199.22,39952.0
Switzerland,2001,136.12,40582.0
Switzerland,2002,125.69999999999999,43419.0
Switzerland,2003,170.43,50639.0
Switzerland,2004,144.76999999999998,56123.0
Switzerland,2005,85.83,57790.0
Switzerland,2006,160.43,60536.0
Switzerland,2007,74.72,66807.0
Switzerland,2008,140.41,76202.0
Switzerland,2009,39.89,73529.0
Switzerland,2010,67.31,78474.0
Switzerland,2011,54.93,93053.0
Switzerland,2012,127.12,87951.0
Switzerland,2013,37.56,89634.0
Switzerland,2014,44.4,90809.0
Switzerland,2015,75.52,86068.0
Switzerland,2017,9.193264425,83352.08865
Switzerland,2018,8.385863407,86388.40495
Tajikistan,2017,0.739452302,848.6723798999999
Thailand,1985,46.7,840.0
Thailand,1986,48.68,911.0
Thailand,1987,28.51,1045.0
Thailand,1990,30.45,1666.0
Thailand,1991,33.5,1891.0
Thailand,1992,58.13,2120.0
Thailand,1994,22.57,2784.0
Thailand,1995,53.870000000000005,3114.0
Thailand,1996,29.740000000000002,3324.0
Thailand,1997,33.12,2689.0
Thailand,1998,22.23,2005.0
Thailand,1999,24.380000000000003,2203.0
Thailand,2000,82.12,2169.0
Thailand,2002,37.47,2305.0
Thailand,2003,21.119999999999997,2531.0
Thailand,2004,20.69,2849.0
Thailand,2005,60.87,3094.0
Thailand,2006,13.55,3598.0
Thailand,2007,16.42,4461.0
Thailand,2008,17.6,4921.0
Thailand,2009,25.880000000000003,4736.0
Thailand,2010,21.759999999999998,5707.0
Thailand,2011,29.71,6153.0
Thailand,2012,42.879999999999995,6584.0
Thailand,2013,27.89,6917.0
Thailand,2014,16.56,6662.0
Thailand,2015,15.3,6552.0
Thailand,2016,61.980000000000004,6713.0
Thailand,2017,4.019848063,6593.818351999999
Thailand,2018,4.480667068000001,7296.879608
Thailand,2019,4.682519631,7817.009671
Trinidad and Tobago,1985,18.32,7317.0
Trinidad and Tobago,1986,64.86,4516.0
Trinidad and Tobago,1987,68.16,4449.0
Trinidad and Tobago,1988,72.78,4104.0
Trinidad and Tobago,1989,43.239999999999995,4040.0
Trinidad and Tobago,1990,133.91,4656.0
Trinidad and Tobago,1991,83.69,4817.0
Trinidad and Tobago,1992,142.32999999999998,4803.0
Trinidad and Tobago,1993,136.92,4066.0
Trinidad and Tobago,1994,108.46,4254.0
Trinidad and Tobago,1995,106.28,4637.0
Trinidad and Tobago,1996,154.51999999999998,4982.0
Trinidad and Tobago,1997,73.58,4937.0
Trinidad and Tobago,1998,32.98,5175.0
Trinidad and Tobago,1999,31.339999999999996,5803.0
Trinidad and Tobago,2000,148.72,6920.0
Trinidad and Tobago,2001,36.06,7458.0
